Gene	GeneName	BLCA	BLCA.log2FoldChange	BLCA.padj	BRCA	BRCA.log2FoldChange	BRCA.padj	CESC	CESC.log2FoldChange	CESC.padj	CHOL	CHOL.log2FoldChange	CHOL.padj	COAD	COAD.log2FoldChange	COAD.padj	ESCA	ESCA.log2FoldChange	ESCA.padj	GBM	GBM.log2FoldChange	GBM.padj	HNSC	HNSC.log2FoldChange	HNSC.padj	KICH	KICH.log2FoldChange	KICH.padj	KIRC	KIRC.log2FoldChange	KIRC.padj	KIRP	KIRP.log2FoldChange	KIRP.padj	LIHC	LIHC.log2FoldChange	LIHC.padj	LUAD	LUAD.log2FoldChange	LUAD.padj	LUSC	LUSC.log2FoldChange	LUSC.padj	PAAD	PAAD.log2FoldChange	PAAD.padj	PCPG	PCPG.log2FoldChange	PCPG.padj	PRAD	PRAD.log2FoldChange	PRAD.padj	READ	READ.log2FoldChange	READ.padj	SARC	SARC.log2FoldChange	SARC.padj	SKCM	SKCM.log2FoldChange	SKCM.padj	STAD	STAD.log2FoldChange	STAD.padj	THCA	THCA.log2FoldChange	THCA.padj	THYM	THYM.log2FoldChange	THYM.padj	UCEC	UCEC.log2FoldChange	UCEC.padj
ENSG00000243766	HOTTIP	1.94302509109235	-0.447401708217295	0.460679536326273	0.0374885653739054	1.66349882912949	0.00014777974880652	0.91038665265402	-0.641640403684501	0.744896748543866	0.219477296666667	4.20988304041553	0.00289787023885673	7.28915142295028	-0.395740178470601	0.165725950101212	2.10703921515173	0.315440057866464	0.809077353973439	0.199418721522665	4.07506566231222	0.00920030993150097	0.053519085454613	3.2892857908368	1.6745648659492e-10	0.133608105892985	5.11974478586412	2.10529726396184e-08	0.0805623786238211	3.52716457297464	4.04485451645133e-16	0.104967609656485	3.02858653454237	8.03387328207032e-05	0.676274409075692	7.4636203285669	1.8148310481419e-51	0.0500968627111624	2.78284857340256	2.01690330988434e-05	0.177089006631229	5.8350111984163	9.22660053403179e-44	1.03439830168817	5.10459393163146	0.0288187918426146	0.0217706080706522	-1.11707352762492	0.696188547641092	5.85347047632455	-0.376625370549314	0.0306755511909436	6.57394085549858	-0.436511552266896	0.539080769387266	0.449988952258658	-4.0347090670202	0.25161462343755	0.0977628592650576	5.36741010520342	0.999958931004306	2.99670325783471	3.10851458819743	3.09495411145783e-14	0.00291528189083821	-0.435758795156037	0.527134432420616	0.0118152065	-1.17896997079738	NA	0.104039371149052	0.10657489878379	0.87437106175004
ENSG00000247844	CCAT1	0.822224767874396	0.813152906151636	0.119321402062211	0.305252468388792	0.735920202925205	3.26706833795973e-07	0.593262050326797	1.91950510419497	0.172290093264085	1.40948056944444	-1.51566609211067	0.0147952076420524	6.63362800792079	4.02874707050941	1.87251637682233e-103	7.17362856216216	1.10029430888882	0.0400278571974536	0.265640657058824	0.129237594861251	0.749455144113301	3.7104792883908	0.0872599798315119	0.850361015307329	0.0829109954545455	-0.805650561263202	1.25669672944505e-07	0.396818549267399	0.825673493707287	3.62710674389205e-08	0.453129960137457	1.24730431570353	4.83787287362182e-07	1.6062381842246	-0.590990065034076	0.0139666224532087	1.04607957638376	2.31697003622802	1.02141661021029e-17	7.59781739781746	5.34230089598874	1.38864955993351e-66	2.06764470111732	2.9002158859089	0.0275204438676539	0.176641491304348	0.539485086563964	0.355812123056069	0.265490111067194	1.02617168136317	5.97353137585742e-07	7.80276994610778	3.25045235665325	7.96436560238427e-20	0.164554128136882	0.389651704668331	0.824262416067621	0.098014133940678	0.769835136666932	0.999958931004306	4.55780839519231	1.36006314934301	1.25645314192455e-07	0.146417241325536	-0.0428495039010967	0.717832714897004	0.4703266125	0.121283312671035	0.962709004492257	0.459398234587814	1.15526392768829	4.27578449693991e-06
ENSG00000234741	GAS5	440.39120399684	0.403353886712543	0.117958562715586	470.605453341404	-0.0229395637435336	0.878158361726257	388.147635568675	-0.802755179015788	0.298602296446691	646.425597995738	2.20192352975769	2.42767608819766e-13	492.048405636	1.20345569579177	3.57425440347005e-18	272.623391598963	0.543402159444172	0.0344738601731314	351.490581430119	1.73719419164488	0.000378604747672397	286.412773011727	-0.129796255365503	0.469455756648701	153.138887823188	-0.146250103135114	0.424368817900095	495.100737289117	1.67656108789734	8.10373423252793e-50	251.344752455757	0.942008839661139	4.96653355737401e-07	277.358746859622	1.89033803103659	9.87014168279149e-29	530.971003337096	1.14704909508136	1.46567259596996e-13	461.291278521486	0.840433861704849	1.71278070295666e-10	443.914060855126	0.756801369848649	0.3940734413885	285.518636533746	-0.0293124938047934	0.969510812509038	659.670224511722	0.93796642224795	5.9551789485286e-14	513.086623158749	0.782467055904942	0.0119297018107733	454.494445097957	0.449641611598919	0.839579102240804	673.706868132311	0.0953770246783991	0.999958931004306	240.398264364809	0.220588940757843	0.207222837532135	523.792372026899	0.839700957427035	3.80058110459841e-19	909.205807093547	1.86531046406176	0.0537193072042544	729.007540901871	0.0619265108650217	0.763486346256074
ENSG00000229140	CCDC26	0.0403750810606461	-0.650105886788431	0.272823941290194	0.0553635422857268	0.380060375088573	0.098576203232079	0.0361615724396094	0.168527190348906	0.92366202369335	0.0642943944444444	-1.30228317884052	0.128176212779557	0.0354251418223386	-0.141497411894589	0.790962704252343	0.120460365567243	0.819042539169416	0.258229966060174	0.367481922517647	3.71455370979517	0.000459476759816432	0.0578459936398467	0.033243237293803	0.926952970259984	0.0228993095454545	-0.544728150279593	0.179350314695879	0.110394687223203	1.55466226385809	1.21586071692667e-12	0.112752406365258	1.58028965978234	2.61314571145895e-05	0.0300053519235214	-1.8990914810915	5.36547422584437e-07	0.0556127118634686	0.2235978725091	0.517906450679205	0.0769281095660119	0.404146728249939	0.160286284195547	0.0411218893854749	-2.25361013005341	NA	0.0247576336956522	2.12356907198269	NA	0.0478432693958498	0.0777585970247094	0.821538597385476	0.0212108035928144	-1.62897351830039	0.00782549482511273	0.166414529847909	1.0939466269779	0.761395385703548	0.419227976323135	0.173898753863259	0.999958931004306	0.110315805192308	0.621864473166757	0.151411803687617	0.0320344698830409	0.0262310942605282	0.945790773017734	0.758354433333333	0.172423094810886	0.966863069196004	0.0703819942831541	0.055191209572208	0.914077405206015
ENSG00000245694	CRNDE	21.6652028115978	0.552249067793123	0.137801172509182	97.6648584240053	0.451014811802362	1.02980283204939e-08	48.447797149429	2.76557192594474	5.18577788921304e-05	12.9768250997119	3.76298755067657	8.26656733972125e-15	10.6595996848119	4.7231304301683	2.09279732993605e-99	29.9644051238157	-0.0997575970744387	0.854444779335681	32.5818978085933	5.08800690437492	5.60048585315017e-20	20.4127699612719	-0.16313799413642	0.310679069180764	3.97707480564359	-1.68037744732861	1.53319596162628e-07	35.8949110508175	1.23176772831059	3.98317751084555e-22	64.5365752309192	2.32388320108553	2.54064784617697e-25	8.0057737580587	3.3747183590446	2.80129104087475e-39	46.5522399604962	0.376174420629764	0.0136877628332556	34.1720560668985	0.204530602521124	0.11194022234821	19.1441199735868	2.1365579946927	0.0188349341084722	17.1406127097764	2.36510882126951	0.00150111085500772	39.0359215165513	1.12079028165533	8.5040512035357e-21	12.170057266605	4.04444212838121	8.08441340531708e-19	37.1388070167872	2.50938260629712	0.028989781547518	39.4631400879095	1.45837902370042	0.999958931004306	12.9453237293602	0.181197248467176	0.500363087137447	6.80521160305989	0.926832983839452	1.19771505759282e-09	30.9387973658898	0.554075228913956	0.825300878783797	18.9563121801433	0.899563065448768	0.00129892156254826
ENSG00000229404	LINC00858	0.364980396280193	3.2328264803643	1.30728281783245e-06	0.166685012549912	3.0368468490866	4.29585619486692e-13	0.0724733864705882	0.859968130216811	0.848112752429005	0.102871266666667	2.16221508749518	0.367732106621253	0.894875997485149	6.0946876980917	3.18787636878465e-57	0.798309918935135	0.870295420431638	0.251826994385275	0.0156141476470588	0.39218446501481	0.874310956236244	0.11286581191954	2.49919452076367	2.13124524877877e-06	0.0246388509090909	-2.52839386622169	0.00385758060044273	0.0455237885347985	-0.0615238603896044	0.932725736599323	0.119345380687285	1.07382581191895	0.24958387124923	0.0489786743502674	3.37128346829983	1.06744305949309e-06	0.7781985599631	5.16793137471224	1.07251525206736e-31	0.41106599922619	4.67110451455313	5.92371946720978e-49	0.152201841452514	2.89651140387979	0.418574843746424	0.0875153816304348	3.4160421731631	0.449940786461755	0.0531745516996047	3.03067417570894	0.000266272722286459	0.936140216287425	5.78240576816363	2.22077943156935e-15	0.0714851922813688	2.55544293958698	0.744602678909906	0.208531231271186	0.969251458894953	0.999958931004306	0.58886513309375	4.33818636458823	1.77799736274542e-25	0.0105105868810916	-0.0264528217125755	0.981018062451288	0.317729842	5.98475017278738	0.359442197120013	0.562964548824373	4.32111361431211	1.05445565159854e-42
ENSG00000228630	HOTAIR	0.548260889549733	-0.320335857477604	0.61104232360121	5.2079958700434	2.76530810095016	9.8557851056684e-40	1.21025491806962	-0.140975046782451	0.95014502319334	0.337606672777778	4.53707553596267	0.0131681309174691	0.542489752188392	3.4548462673698	8.91946992523491e-09	1.62052971244343	3.567344120253	1.9933666065301e-08	2.95270678755815	9.16754622725225	4.66035894360793e-10	0.486377939980726	3.53493013871614	9.99133950815258e-27	0.129940366929	-1.43018391722702	3.12734156261376e-05	0.697503228865369	1.21104638549433	7.29952026130302e-15	1.38016894727951	2.046429766445	8.61312411200024e-13	0.0345362328877005	1.82464500298799	0.0935592093650786	0.686320745795396	6.81878538329553	3.10317759170169e-32	0.975236464992058	6.97634292469854	7.14826474570222e-50	0.660968518055866	3.45477956207377	0.169505656302392	0.364162917391304	6.89587332676547	0.00159179335166224	0.176869453038747	-0.44816277620726	0.202187783879543	0.314158371289921	5.82575523142833	5.81114526257808e-05	6.80754243974297	2.0175047469817	0.616061388218899	0.991296690015985	0.396939224716575	0.999958931004306	1.80249793165225	5.87486379460603	9.45903914942839e-45	0.0150121467005341	2.49792318801337	0.000101911776422518	0.0617138379166667	0.0703005805504729	NA	0.659157148235496	0.494608505433459	0.370258670652101
ENSG00000224189	HAGLR	3.84312267164603	-0.165938321535933	0.722764020826098	3.50233878794945	0.318474917580161	0.0183303950684261	4.83943686423399	0.951106280910942	0.440622324966812	1.82934321006051	4.79918475885679	1.12316202721523e-07	3.91594845915386	-2.11285890922609	3.49018145649104e-19	3.75351799511878	2.06793597381937	3.4422278213573e-05	3.4784279230997	-1.05548631442507	0.198944379212767	2.67609135944243	2.19876546781543	2.48086476521604e-22	9.44195803559884	0.0973653295538514	0.786128890498932	7.10039587033719	-0.975936710656696	7.9236639805078e-12	4.70612515754142	-1.28625431402938	3.80078653663308e-05	2.16711286683626	6.30617758684229	8.83546325984087e-66	17.2074513789347	-0.25520781362018	0.267976268102874	6.56781934272894	-1.57441423857865	2.41725513401538e-19	1.49166046812655	0.380787754334969	0.854652799928871	7.49085336967391	2.9949912597339	1.77752371906519e-08	2.18523168404054	-0.741907826625568	0.00514277533655477	2.46803636927348	-2.62944235285734	6.63782113599601e-07	4.07225018041257	-0.765086137368169	0.715774826555524	11.1176538820715	1.99336081237043	0.999958931004306	2.7717650743442	0.782871200341072	0.00682743507751145	2.270548968989	3.29083406102613	2.22233610947887e-41	0.265810489006428	-1.81694802904478	0.307281524924275	3.06460441103386	-0.466840042690163	0.185263251067208
ENSG00000204091	TDRG1	0.272049118152674	1.99736674965415	0.0155749158096999	0.0890851380607759	2.40679830108281	3.60379610267789e-16	0.57901375531737	5.34677394757524	0.0938398709999806	0.0104468694444444	-0.256900993659997	NA	0.0186328670495049	0.398960055183953	0.556763220973759	0.129443499621622	4.14827704146155	0.000475278666587157	0.505286653348635	-1.53685317419439	0.0407411824018171	0.309106625498084	-1.17085705083573	0.0287249972035943	0.0529753363636364	4.86981268181639	1.41201014360467e-07	0.022533488040293	1.8794855754073	0.00014771962311872	0.011346470790378	0.879639640275378	0.506361250342171	0.0680079119331551	2.55917579368564	0.000688022131853835	0.0366556950393085	1.93298104476222	0.00596744281494998	0.211192399227557	4.2640691696712	5.79217324737062e-15	0.031529971396648	1.16244088319266	NA	0.63468162951087	6.98219807154896	0.000922654641243514	0.0146914876086957	0.416395291014444	0.573496389108404	0.0271832710778443	1.23840004899213	0.405458016419267	0.486001928923678	4.77820301551209	0.374177124423513	0.0922445931779661	-1.43618216023354	0.999958931004306	0.0696002701275562	-2.59810619974111	5.89401527940999e-05	0.0099161469785575	1.22001212016604	0.159501073116376	0.278256234245163	1.52877620299367	0.669039365200766	0.256003149300955	3.590008902146	8.14453333758062e-05
ENSG00000244968	LIFR-AS1	0.464501580603865	-0.993173293982131	0.00483988944743039	0.90042359028021	-1.00409804636311	5.16529618653022e-25	0.461962226633987	-2.08569499188542	0.0267552098531168	0.459819833333333	0.701457967182786	0.0681731475295933	0.147602941710151	-0.634245691781181	0.03158126623018	0.613863042702703	-1.63110804227757	9.27709745498192e-07	3.51059027176471	-0.139615734864418	0.77461938390649	0.264174747913793	-1.45641768910378	2.95195453334453e-11	1.2956659030303	-1.17827521803799	2.39688967207713e-13	1.79028915622711	-0.919552205906389	3.86001450723557e-19	2.48495697061856	-0.394666419925024	0.0383990171025598	0.137969604513369	-0.198742746603963	0.344318842573803	1.02761841169742	-0.235469918261213	0.106958076267733	0.95765850147619	-0.328553960552669	0.0758131084340161	0.54719101396648	-0.31488116825429	0.801125400397889	1.96285367717391	1.14641144904618	0.010464761596871	2.25490658833992	-0.0817940209233446	0.371291238511717	0.110841510598802	-2.23173756441612	1.32276866925723e-12	1.3924139878327	-0.698354961757007	0.678794655798427	0.312312696569657	-0.1520133199585	0.999958931004306	0.521429772932692	-0.460900008695959	0.0271050993582709	1.339847747154	-1.37446211361381	1.6086484470718e-25	1.25329425166667	0.315920750858175	0.866269189842457	0.573738379910394	-1.37003457611973	2.48311761528423e-14
